batch_index,metric,tau,area,comp,suff
2,mae,7,0.075,9.907843,15.712431
2,mae,7,0.1,11.533676,14.867203
2,mae,7,0.15,13.102312,13.741701
2,mse,7,0.05,5.279654,18.385571
2,mse,7,0.075,6.82103,15.667461
2,mse,7,0.1,9.559061,14.559179
2,mse,7,0.15,12.194371,12.39076
2,mae,8,0.05,8.727352,17.036346
2,mae,8,0.075,10.412867,15.611215
2,mae,8,0.1,10.750824,14.867546
2,mae,8,0.15,12.16105,13.559973
2,mse,8,0.05,5.447641,18.817135
2,mse,8,0.075,7.347797,16.013105
2,mse,8,0.1,8.001206,14.829701
2,mse,8,0.15,10.386559,12.252954
2,mae,9,0.05,8.657198,18.027447
2,mae,9,0.075,10.612226,16.696669
2,mae,9,0.1,11.521278,15.318612
2,mae,9,0.15,12.933201,14.314079
2,mse,9,0.05,5.305774,20.817348
2,mse,9,0.075,7.736368,18.150543
2,mse,9,0.1,9.196327,15.300415
2,mse,9,0.15,11.530621,13.519975
2,mae,10,0.05,8.048502,17.584427
2,mae,10,0.075,9.076801,16.255934
2,mae,10,0.1,9.845741,15.68492
2,mae,10,0.15,12.783058,13.635039
2,mse,10,0.05,4.456212,20.366676
2,mse,10,0.075,5.85859,17.357246
2,mse,10,0.1,6.784385,15.796358
2,mse,10,0.15,11.009304,12.223738
2,mae,11,0.05,8.456665,16.609369
2,mae,11,0.075,9.578915,15.793908
2,mae,11,0.1,10.527706,15.364732
2,mae,11,0.15,11.955227,13.79154
2,mse,11,0.05,5.073609,17.135429
2,mse,11,0.075,6.324679,15.421669
2,mse,11,0.1,7.551019,14.736118
2,mse,11,0.15,9.571813,12.424292
2,mae,12,0.05,7.171903,16.797609
2,mae,12,0.075,9.099409,15.935952
2,mae,12,0.1,9.719313,15.278374
2,mae,12,0.15,12.106845,13.319492
2,mse,12,0.05,3.957617,18.331188
2,mse,12,0.075,5.83184,16.010616
2,mse,12,0.1,6.443564,15.076635
2,mse,12,0.15,9.73808,12.140012
2,mae,13,0.05,7.784983,16.882746
2,mae,13,0.075,9.400135,15.80344
2,mae,13,0.1,10.611943,14.554162
2,mae,13,0.15,12.792171,12.966097
2,mse,13,0.05,4.631833,18.506664
2,mse,13,0.075,6.338385,16.380672
2,mse,13,0.1,7.669547,14.387232
2,mse,13,0.15,10.487972,11.388374
2,mae,14,0.05,7.242336,16.362915
2,mae,14,0.075,9.261494,15.541893
2,mae,14,0.1,11.16378,14.894205
2,mae,14,0.15,12.202047,12.889975
2,mse,14,0.05,4.199594,17.313515
2,mse,14,0.075,6.263031,15.423912
2,mse,14,0.1,8.47613,14.389588
2,mse,14,0.15,10.145416,11.36141
2,mae,15,0.05,7.691029,16.322489
2,mae,15,0.075,10.016085,14.937197
2,mae,15,0.1,10.255793,14.183157
2,mae,15,0.15,12.20354,12.984583
2,mse,15,0.05,4.339453,17.523787
2,mse,15,0.075,7.021569,14.920167
2,mse,15,0.1,7.206928,13.67094
2,mse,15,0.15,9.971326,11.665003
2,mae,16,0.05,7.849,15.935503
2,mae,16,0.075,10.410349,14.861125
2,mae,16,0.1,11.096266,13.824268
2,mae,16,0.15,12.423135,12.301558
2,mse,16,0.05,4.769464,16.59063
2,mse,16,0.075,7.381684,14.859163
2,mse,16,0.1,8.0798,12.803363
2,mse,16,0.15,10.407463,10.652197
2,mae,17,0.05,8.032957,16.845535
2,mae,17,0.075,9.535641,15.104544
2,mae,17,0.1,10.778345,14.804841
2,mae,17,0.15,12.248035,12.553926
2,mse,17,0.05,4.616377,18.523241
2,mse,17,0.075,6.628688,15.204259
2,mse,17,0.1,7.790709,14.840602
2,mse,17,0.15,9.579683,11.280211
2,mae,18,0.05,7.565198,17.229187
2,mae,18,0.075,10.408647,14.818006
2,mae,18,0.1,11.430714,14.577114
2,mae,18,0.15,12.924644,13.488602
2,mse,18,0.05,4.262077,19.216927
2,mse,18,0.075,8.59553,14.631486
2,mse,18,0.1,9.234692,14.22854
2,mse,18,0.15,11.016877,12.661427
2,mae,19,0.05,7.417226,17.015766
2,mae,19,0.075,9.524513,15.951027
2,mae,19,0.1,10.90414,14.791249
2,mae,19,0.15,13.23245,12.855255
2,mse,19,0.05,4.172778,19.824669
2,mse,19,0.075,6.217457,17.481224
2,mse,19,0.1,8.040634,15.086822
2,mse,19,0.15,11.679489,11.87693
2,mae,20,0.05,9.954008,17.404665
2,mae,20,0.075,10.733386,15.898885
2,mae,20,0.1,10.986981,15.670372
2,mae,20,0.15,12.634542,13.275221
2,mse,20,0.05,6.84706,20.157738
2,mse,20,0.075,7.80057,16.699881
2,mse,20,0.1,8.040753,16.786871
2,mse,20,0.15,11.072237,12.60435
2,mae,21,0.05,9.527101,16.971748
2,mae,21,0.075,10.557487,15.871138
2,mae,21,0.1,10.215474,15.13732
2,mae,21,0.15,12.409613,14.431789
2,mse,21,0.05,6.537589,18.639124
2,mse,21,0.075,7.787494,16.770836
2,mse,21,0.1,7.309585,15.663529
2,mse,21,0.15,10.275043,14.33042
2,mae,22,0.05,9.480687,17.124226
2,mae,22,0.075,10.47691,16.409595
